,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,Smoothed Response
49,0.08988691217597661,-0.4309962373359601,-0.3316345775033535,-0.12764540946244043,0.17771802496532726,0.049716255363625325,-0.31656939720277644,-0.11674906684187016,0.10374564686256388,-0.05743039405321232,0.05386936540183811,-0.5669969144174615,-0.13972094692039036,0.492951986486343,0.1425096295033076,0.033147977751513895,0.341659958167363,0.013079836118063036,-0.22166041429167907,-0.03050330107323055,0.02442782130276401
50,0.10291773979402215,-0.4788046794113753,-0.37211234291360296,-0.17790733889539925,0.24321988206149953,0.03171023959279863,-0.3198786131460251,-0.11612704735950376,0.23362323630119175,0.15872709417637643,0.048189663145680114,-0.6056397986306706,-0.17633820684070142,0.349088720285081,0.1015219497772836,-0.06450123639492569,0.7108591516055631,0.32085605525700384,-0.5710191234769709,0.2593467128083417,0.02778928507135626
51,0.42770519006092955,-0.2663786811538031,-0.40040994092541937,-0.13216670465698369,-0.26493156905037835,0.006990293060135419,-0.23629439561356685,-0.12120452645917731,0.38515250581704313,0.28067019699316487,0.3993813063209108,-0.4517652506586109,0.24245843192573238,0.5975744731181374,-0.21030536213823697,-0.17663147845046867,0.8297009894993874,0.2968877688414355,-0.5332838737264419,0.2456283592903134,0.030232087138063402
52,-0.9205209366324977,-0.18150967272516574,-0.35890060845530974,1.7585605652808163,0.265255074322601,0.4980635735541869,-0.6067044414684446,0.09279220689724689,2.0554954196966047,0.01934679771031862,1.65475613337463,0.34984386755346486,0.3145248499737598,-1.3913072637037958,-0.9424313304030698,0.17843052867165185,1.1622001607093617,0.10199551292357215,0.20061740683105683,0.11181354488859013,0.029522274286323598
53,-0.9099219012091515,-0.2210847164991537,-0.4794215423142365,1.6922542383212462,0.2861992852223661,0.41676324811810356,-0.5744787161463024,-0.6907109921782093,1.5690467184419,0.2614988661444254,1.8496874341760887,0.40438517771522847,0.295442560382254,-1.396400813652295,-0.904725723256006,0.19871267948199528,1.2105499631032501,0.09794851155478781,0.17478405126762692,0.09246893004599183,0.025250096650551675
54,-1.2347093514760583,-0.4335107147567259,-0.4511239443024202,1.6465136040828308,0.7943507363342438,0.4414831946507668,-0.6580629336787607,-0.6856335130785357,1.4175174489260485,0.13955576332763697,1.498495791000858,0.25051062974316873,-0.12335407838417976,-1.6448865664853514,-0.5928984113404854,0.31084292153753823,1.091708125209426,0.12191679797035616,0.1370488015170979,0.10618728356402016,0.0199984816285673
55,-1.2477401790941038,-0.3857022726813107,-0.4106461788921708,1.6967755335157895,0.7288488792380716,0.4594892104215935,-0.654753717735512,-0.6862555325609021,1.2876398594874205,-0.07660172490195176,1.5041754932570162,0.28915351395637795,-0.08673681846386871,-1.5010233002840894,-0.5519107316144615,0.40849213568397774,0.7225089317712254,-0.1858594211685846,0.48640751070239013,-0.18366273031755198,0.016808033533942564
56,-1.2477401790941038,-0.3857022726813107,-0.4106461788921708,1.6967755335157895,0.7288488792380716,0.4594892104215935,-0.654753717735512,-0.6862555325609021,1.2876398594874205,-0.07660172490195176,1.5041754932570162,0.28915351395637795,-0.08673681846386871,-1.5010233002840894,-0.5519107316144615,0.40849213568397774,0.7225089317712254,-0.1858594211685846,0.48640751070239013,-0.18366273031755198,0.015669627077310126
57,-0.7530606688397035,-0.49263898923600213,-0.857735917413285,1.1687122831031043,0.5716504112265017,0.4150549728626425,-0.5922631465825116,0.37649421176554704,1.3758433937523988,-0.281207613927569,0.7136234780908334,0.08467382873143553,0.06846591131683599,-1.1197337626460284,-0.4081150571416789,0.1473271572921622,0.5894541859998763,-0.12376385535239737,0.4152206063035834,-0.1325253767532206,0.01566513898154404
58,-0.7424616334163573,-0.5322140330099902,-0.9782568512722118,1.1024059561435342,0.5925946221262668,0.33375464742655914,-0.5600374212603694,-0.4070089873099091,0.8893946924976943,-0.039055545493462185,0.9085547788922924,0.13921513889319911,0.04938362172533022,-1.1248273125945276,-0.3704094499946151,0.16760930810250563,0.6378039883937647,-0.1278108567211817,0.38938725074015346,-0.15186999159581888,0.015706302985496103
